time,id,x,y,orientation,velocity,acceleration,length,width
293,656,146.043575,-127.93905,-0.7305,4.83460653130117,-0.0406256515509895,4.1148,2.5603
294,656,146.40795,-128.2568,-0.7305,4.83460653130107,-9.2370555648813E-13,4.1148,2.5603
295,656,146.772325,-128.57455,-0.7305,4.83460653130126,1.86517468137026E-12,4.1148,2.5603
296,656,147.1367,-128.8923,-0.7305,4.83460653130107,-1.86517468137026E-12,4.1148,2.5603
297,656,147.50055,-129.210825,-0.7305,4.83575224887489,0.0114571757381299,4.1148,2.5603
298,656,147.8644,-129.52935,-0.7305,4.83575224887529,4.01456645704457E-12,4.1148,2.5603
299,656,148.22825,-129.847875,-0.7305,4.8357522488751,-1.88293824976427E-12,4.1148,2.5603
300,656,148.5921,-130.1664,-0.7305,4.83575224887489,-2.1316282072803E-12,4.1148,2.5603
301,656,148.956275,-130.48805,-0.7305,4.85882859468222,0.230763458073326,4.1148,2.5603
302,656,149.32045,-130.8097,-0.7305,4.85882859468201,-2.1316282072803E-12,4.1148,2.5603
303,656,149.684625,-131.13135,-0.7305,4.85882859468182,-1.88293824976427E-12,4.1148,2.5603
304,656,150.0488,-131.453,-0.7305,4.85882859468222,4.01456645704457E-12,4.1148,2.5603
305,656,150.416775,-131.77325,-0.7305,4.87817243570798,0.193438410257576,4.1148,2.5603
306,656,150.78475,-132.0935,-0.7305,4.87817243570779,-1.86517468137026E-12,4.1148,2.5603
307,656,151.152725,-132.41375,-0.7305,4.87817243570779,0,4.1148,2.5603
308,656,151.5207,-132.734,-0.7305,4.87817243570798,1.86517468137026E-12,4.1148,2.5603
309,656,151.8965,-133.074175,-0.7305,5.06897100627919,1.90798570571209,4.1148,2.5603
310,656,152.2723,-133.41435,-0.7305,5.06897100627938,1.90958360235527E-12,4.1148,2.5603
311,656,152.6481,-133.754525,-0.7305,5.06897100627919,-1.90958360235527E-12,4.1148,2.5603
312,656,153.0239,-134.0947,-0.7305,5.06897100627919,0,4.1148,2.5603
313,656,153.408575,-134.452375,-0.7305,5.25267799555608,1.83706989276894,4.1148,2.5603
314,656,153.79325,-134.81005,-0.7305,5.25267799555629,2.08721928629529E-12,4.1148,2.5603
315,656,154.177925,-135.167725,-0.7305,5.25267799555629,0,4.1148,2.5603
316,656,154.5626,-135.5254,-0.7305,5.25267799555608,-2.08721928629529E-12,4.1148,2.5603
317,656,154.955925,-135.900375,-0.7305,5.43425069581822,1.81572700262139,4.1148,2.5603
318,656,155.34925,-136.27535,-0.7305,5.43425069581801,-2.05169214950729E-12,4.1148,2.5603
319,656,155.742575,-136.650325,-0.7305,5.43425069581802,8.88178419700125E-14,4.1148,2.5603
320,656,156.1359,-137.0253,-0.7305,5.43425069581822,1.96287430753728E-12,4.1148,2.5603
321,656,156.53885,-137.4233,-0.7305,5.6636799212173,2.29429225399083,4.1148,2.5603
322,656,156.9418,-137.8213,-0.7305,5.6636799212175,1.98951966012828E-12,4.1148,2.5603
323,656,157.34475,-138.2193,-0.7305,5.6636799212173,-1.98951966012828E-12,4.1148,2.5603
324,656,157.7477,-138.6173,-0.7305,5.6636799212173,0,4.1148,2.5603
325,656,158.15035,-139.015525,-0.7305,5.66312787357828,-0.00552047639023279,4.1148,2.5603
326,656,158.553,-139.41375,-0.7305,5.66312787357828,0,4.1148,2.5603
327,656,158.95565,-139.811975,-0.7305,5.66312787357848,2.02504679691629E-12,4.1148,2.5603
328,656,159.3583,-140.2102,-0.7305,5.66312787357828,-2.02504679691629E-12,4.1148,2.5603
329,656,159.751875,-140.585325,-0.7305,5.43709523780848,-2.26032635769799,4.1148,2.5603
330,656,160.14545,-140.96045,-0.7305,5.43709523780848,0,4.1148,2.5603
331,656,160.539025,-141.335575,-0.7305,5.43709523780868,1.96287430753728E-12,4.1148,2.5603
332,656,160.9326,-141.7107,-0.7305,5.43709523780848,-1.96287430753728E-12,4.1148,2.5603
333,656,161.3187,-142.068525,-0.7305,5.26414229124739,-1.72952946561092,4.1148,2.5603
334,656,161.7048,-142.42635,-0.7305,5.26414229124758,1.92734717074927E-12,4.1148,2.5603
335,656,162.0909,-142.784175,-0.7305,5.26414229124739,-1.92734717074927E-12,4.1148,2.5603
336,656,162.477,-143.142,-0.7305,5.26414229124739,0,4.1148,2.5603
337,656,162.855875,-143.481475,-0.7305,5.08713614177948,-1.77006149467904,4.1148,2.5603
338,656,163.23475,-143.82095,-0.7305,5.08713614177969,2.1049828546893E-12,4.1148,2.5603
339,656,163.613625,-144.160425,-0.7305,5.08713614177967,-2.04281036531029E-13,4.1148,2.5603
340,656,163.9925,-144.4999,-0.7305,5.08713614177948,-1.90070181815827E-12,4.1148,2.5603
341,656,164.36305,-144.82155,-0.7305,4.90679146693651,-1.80344674842971,4.1148,2.5603
342,656,164.7336,-145.1432,-0.7305,4.90679146693633,-1.86517468137026E-12,4.1148,2.5603
343,656,165.10415,-145.46485,-0.7305,4.9067914669363,-2.8421709430404E-13,4.1148,2.5603
344,656,165.4747,-145.7865,-0.7305,4.90679146693651,2.1493917756743E-12,4.1148,2.5603
345,656,165.84725,-146.11285,-0.7305,4.95275504138844,0.459635744519291,4.1148,2.5603
346,656,166.2198,-146.4392,-0.7305,4.95275504138884,4.01456645704457E-12,4.1148,2.5603
347,656,166.59235,-146.76555,-0.7305,4.95275504138863,-2.1405099914773E-12,4.1148,2.5603
348,656,166.9649,-147.0919,-0.7305,4.95275504138844,-1.87405646556726E-12,4.1148,2.5603
349,656,167.3375,-147.418275,-0.7305,4.95329587875582,0.00540837367379865,4.1148,2.5603
350,656,167.7101,-147.74465,-0.7305,4.95329587875601,1.86517468137026E-12,4.1148,2.5603
351,656,168.0827,-148.071025,-0.7305,4.9532958787558,-2.1316282072803E-12,4.1148,2.5603
352,656,168.4553,-148.3974,-0.7305,4.95329587875582,2.66453525910038E-13,4.1148,2.5603
353,656,168.82785,-148.723775,-0.7305,4.95291977650561,-0.00376102250216448,4.1148,2.5603
354,656,169.2004,-149.05015,-0.7305,4.95291977650558,-2.57571741713036E-13,4.1148,2.5603
355,656,169.57295,-149.376525,-0.7305,4.95291977650558,0,4.1148,2.5603
356,656,169.9455,-149.7029,-0.7305,4.95291977650561,2.57571741713036E-13,4.1148,2.5603
357,656,170.318125,-150.02925,-0.7305,4.95331922174408,0.00399445238471685,4.1148,2.5603
358,656,170.69075,-150.3556,-0.7305,4.95331922174408,0,4.1148,2.5603
359,656,171.063375,-150.68195,-0.7305,4.95331922174426,1.87405646556726E-12,4.1148,2.5603
360,656,171.436,-151.0083,-0.7305,4.95331922174408,-1.87405646556726E-12,4.1148,2.5603
361,656,171.808525,-151.334675,-0.7305,4.9527317335992,-0.00587488144875969,4.1148,2.5603
362,656,172.18105,-151.66105,-0.7305,4.95273173359901,-1.87405646556726E-12,4.1148,2.5603
363,656,172.553575,-151.987425,-0.7305,4.95273173359901,0,4.1148,2.5603
364,656,172.9261,-152.3138,-0.7305,4.9527317335992,1.87405646556726E-12,4.1148,2.5603
365,656,173.29865,-152.64015,-0.7305,4.95275504138884,0.000233077896423239,4.1148,2.5603
366,656,173.6712,-152.9665,-0.7305,4.95275504138844,-4.01456645704457E-12,4.1148,2.5603
367,656,174.04375,-153.29285,-0.7305,4.95275504138844,0,4.1148,2.5603
368,656,174.4163,-153.6192,-0.7305,4.95275504138884,4.01456645704457E-12,4.1148,2.5603
369,656,174.788925,-153.945575,-0.7305,4.9534839380986,0.00728896709754068,4.1148,2.5603
370,656,175.16155,-154.27195,-0.7305,4.95348393809841,-1.86517468137026E-12,4.1148,2.5603
371,656,175.534175,-154.598325,-0.7305,4.95348393809841,0,4.1148,2.5603
372,656,175.9068,-154.9247,-0.7305,4.9534839380986,1.86517468137026E-12,4.1148,2.5603
373,656,176.27935,-155.25105,-0.7305,4.95275504138844,-0.00728896710155524,4.1148,2.5603
374,656,176.6519,-155.5774,-0.7305,4.95275504138884,4.01456645704457E-12,4.1148,2.5603
375,656,177.02445,-155.90375,-0.7305,4.95275504138844,-4.01456645704457E-12,4.1148,2.5603
376,656,177.397,-156.2301,-0.7305,4.95275504138844,0,4.1148,2.5603
377,656,177.769525,-156.556475,-0.7305,4.95273173359901,-0.000233077894282729,4.1148,2.5603
378,656,178.14205,-156.88285,-0.7305,4.9527317335992,1.87405646556726E-12,4.1148,2.5603
379,656,178.514575,-157.209225,-0.7305,4.95273173359942,2.1405099914773E-12,4.1148,2.5603
380,656,178.8871,-157.5356,-0.7305,4.95273173359901,-4.01456645704457E-12,4.1148,2.5603
381,656,179.259725,-157.861975,-0.7305,4.9534839380986,0.00752204499583797,4.1148,2.5603
382,656,179.63235,-158.18835,-0.7305,4.9534839380986,0,4.1148,2.5603
383,656,180.004975,-158.514725,-0.7305,4.95348393809841,-1.86517468137026E-12,4.1148,2.5603
384,656,180.3776,-158.8411,-0.7305,4.9534839380986,1.86517468137026E-12,4.1148,2.5603
385,656,180.75015,-159.16745,-0.7305,4.95275504138844,-0.00728896710155524,4.1148,2.5603
386,656,181.1227,-159.4938,-0.7305,4.95275504138884,4.01456645704457E-12,4.1148,2.5603
387,656,181.49525,-159.82015,-0.7305,4.95275504138844,-4.01456645704457E-12,4.1148,2.5603
388,656,181.8678,-160.1465,-0.7305,4.95275504138844,0,4.1148,2.5603
389,656,182.240325,-160.472875,-0.7305,4.95273173359901,-0.000233077894282729,4.1148,2.5603
390,656,182.61285,-160.79925,-0.7305,4.9527317335992,1.87405646556726E-12,4.1148,2.5603
391,656,182.985375,-161.125625,-0.7305,4.95273173359942,2.1405099914773E-12,4.1148,2.5603
392,656,183.3579,-161.452,-0.7305,4.95273173359901,-4.01456645704457E-12,4.1148,2.5603
393,656,183.730525,-161.77835,-0.7305,4.95331922174408,0.00587488145063375,4.1148,2.5603
394,656,184.10315,-162.1047,-0.7305,4.95331922174408,0,4.1148,2.5603
395,656,184.475775,-162.43105,-0.7305,4.95331922174426,1.87405646556726E-12,4.1148,2.5603
396,656,184.8484,-162.7574,-0.7305,4.95331922174408,-1.87405646556726E-12,4.1148,2.5603
397,656,184.8484,-162.7574,-0.7305,0,-49.5331922174408,4.1148,2.5603
398,656,184.8484,-162.7574,-0.7305,0,0,4.1148,2.5603
399,656,184.8484,-162.7574,-0.7305,0,0,4.1148,2.5603
